Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTM.S1AG1340,2017.08,253.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2017.09,248.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2017.10,265,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2017.11,303.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2017.12,410.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.01,290,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.02,277.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.03,302.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.04,282,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.05,297.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.06,282.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.07,291.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.08,293.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.09,285.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.10,309,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.11,342.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2018.12,431.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.01,315.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.02,297.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.03,316.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.04,300.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.05,318.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.06,294.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.07,307.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.08,311,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.09,299,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.10,322.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.11,389.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2019.12,506.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.01,357.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.02,342.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.03,339.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.04,107,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.05,295.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.06,346.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.07,349.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.08,300.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.09,332.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.10,363,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.11,391.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2020.12,514.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2021.01,341.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1AG1340,2021.02,316.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2007.03,184.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2007.04,182.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2007.05,185.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2007.06,185.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2007.07,184,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2007.08,187.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2007.09,187.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2007.10,188.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2007.11,188.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2007.12,185,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.01,183.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.02,183.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.03,180.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.04,186.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.05,184.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.06,184.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.07,184.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.08,186.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.09,184,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.10,186.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.11,184.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.12,187.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.01,186.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.02,188.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.03,188.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.04,188.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.05,186.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.06,184.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.07,186.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.08,184.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.09,187,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.10,184.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.11,185.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.12,187.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.01,184.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.02,184,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.03,186.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.04,183.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.05,184.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.06,186.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.07,183.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.08,182.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.09,183.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.10,181.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.11,183.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.12,181.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.01,184.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.02,182.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.03,179.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.04,179.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.05,179.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.06,180.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.07,182.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.08,179.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.09,184.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.10,184.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.11,182.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.12,178.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.01,182.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.02,181,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.03,182.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.04,181.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.05,182.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.06,183.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.07,181.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.08,186.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.09,185.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.10,185,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.11,193,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.12,213.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.01,208.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.02,212.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.03,211.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.04,217.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.05,218.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.06,216.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.07,225.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.08,227.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.09,225.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.10,217.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.11,218.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.12,218.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.01,215.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.02,219.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.03,218.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.04,220.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.05,222.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
